env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,3,mnli,,01H9MHXRMADYDD0YCZXR9P168A,,,,,,,,,,,,,,,,,,,2023-09-06 14:45:07.75807 +0000 UTC,01H9MHXRMCV761Y63N4RKNDYNM,mnli-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,3,mnli,,01H9MHXRMADYDD0YCZXR9P168A,,0.38,0.8183392766174223,0.5077280402183533,0.8157414963079107,0.8183392766174225,85.4665,9815,114.84,14.356,0.8209926769731489,0.49869853258132935,0.8185218695999734,0.8209926769731489,85.5772,9832,114.89,14.361,,01H9MHXRMCV761Y63N4RKNDYNM,mnli-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,3,mnli,,01H9MHXVNX14Q3XDERTHPXEBHB,,,,,,,,,,,,,,,,,,,2023-09-06 15:04:40.096122 +0000 UTC,01H9MHXVNZ9P3CVMS4BKTEHC6Q,mnli-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,3,mnli,,01H9MHXVNX14Q3XDERTHPXEBHB,,0.38,0.828222109016811,0.4743031859397888,0.8267806729395022,0.828222109016811,85.6753,9815,114.56,14.322,0.8306550040683482,0.47221609950065613,0.8292774869904503,0.8306550040683484,86.0797,9832,114.22,14.277,,01H9MHXVNZ9P3CVMS4BKTEHC6Q,mnli-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,3,mnli,,01H9MHXYGY7GK3WABPG56HEH0V,,0.38,0.8300560366785532,0.46601954102516174,0.8290392817222837,0.8300560366785532,85.8911,9815,114.273,14.286,0.8350284784377543,0.4650474190711975,0.833863443660551,0.8350284784377544,85.9035,9832,114.454,14.307,,01H9MHXYH0YG9GJ41WKCCT6JXT,mnli-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,3,mnli,,01H9MHY1KEJ3QS92J16T4PFXDF,,0.38,0.8315843097300051,0.4530126750469208,0.8303250896673066,0.8315843097300051,84.3281,9815,116.391,14.55,0.8399104963384866,0.45033204555511475,0.8386441097049383,0.8399104963384865,84.4555,9832,116.416,14.552,,01H9MHY1KHVASPQCG3RK24A2VG,mnli-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,mnli,,01H9MHY4FVTVJ7A5HDTNW6F3H1,,0.38,0.8337238920020377,0.45089006423950195,0.8328837358719802,0.8337238920020377,83.6114,9815,117.388,14.675,0.8408258746948739,0.44706517457962036,0.8398268446860194,0.8408258746948739,85.2354,9832,115.351,14.419,,01H9MHY4FXJPS9PSB7YH1K0DYF,mnli-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,mnli,,01H9MHY7DZ13HB7FTP6526J2R7,,,,,,,,,,,,,,,,,,,2023-09-06 15:32:54.49067 +0000 UTC,01H9MHY7E1K8QE0QVETP0H93J9,mnli-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,mnli,,01H9MHY7DZ13HB7FTP6526J2R7,,0.38,0.8317880794701987,0.4389275312423706,0.8304145150198826,0.8317880794701986,124.7583,9815,78.672,9.835,0.8391985353946297,0.4350646436214447,0.8377630210913615,0.8391985353946297,125.035,9832,78.634,9.829,,01H9MHY7E1K8QE0QVETP0H93J9,mnli-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,mnli,,01H9MHYABSZ6YSHRSY99RQ1XMB,,0.38,0.832603158430973,0.44132840633392334,0.8318958680225826,0.8326031584309731,94.7564,9815,103.581,12.949,0.8413344182262001,0.43759530782699585,0.8404102003165872,0.8413344182262001,94.8922,9832,103.612,12.952,,01H9MHYABVZ0PRH1WNDJ8X1T45,mnli-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,mnli,,01H9MHYDA60FB9YD6BJHGDVW7V,,0.38,0.8337238920020377,0.43861067295074463,0.8324561637826946,0.8337238920020377,101.4339,9815,96.763,12.097,0.8398087876322213,0.43567022681236267,0.838388783647611,0.8398087876322213,101.5678,9832,96.802,12.1,,01H9MHYDA8NK2D3B2W31ST4NWD,mnli-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,mnli,,01H9MJAHD64H0N24RMVP798WFS,,,,,,,,,,,,,,,,,,,2023-09-06 15:04:40.090229 +0000 UTC,01H9MJAHD8842ZC73R7N08N3QS,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,mnli,,01H9MJAHD64H0N24RMVP798WFS,,,,,,,,,,,,,,,,,,,2023-09-06 16:07:40.886273 +0000 UTC,01H9MJAHD8842ZC73R7N08N3QS,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,mnli,,01H9MJAHD64H0N24RMVP798WFS,,,,,,,,,,,,,,,,,,,2023-09-06 18:02:00.69437 +0000 UTC,01H9MJAHD8842ZC73R7N08N3QS,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,mnli,,01H9MJAHD64H0N24RMVP798WFS,,0.38,0.8561385634233316,0.3808232247829437,0.8549942308267715,0.8561385634233317,108.0436,9815,90.843,11.357,0.8550650935720098,0.3793160617351532,0.8539147567579768,0.8550650935720098,108.6936,9832,90.456,11.307,,01H9MJAHD8842ZC73R7N08N3QS,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,mnli,,01H9MJAME9PZDTKXN38AWZ9DYF,,,,,,,,,,,,,,,,,,,2023-09-06 16:09:00.054547 +0000 UTC,01H9MJAMEC0Q6NWPMHEHCVCYVE,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,mnli,,01H9MJAME9PZDTKXN38AWZ9DYF,,,,,,,,,,,,,,,,,,,2023-09-06 18:16:56.395053 +0000 UTC,01H9MJAMEC0Q6NWPMHEHCVCYVE,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,mnli,,01H9MJAME9PZDTKXN38AWZ9DYF,,0.38,0.8563423331635253,0.3834950625896454,0.8551995132297728,0.8563423331635253,118.8484,9815,82.584,10.324,0.8569975589910497,0.38080456852912903,0.8558957970468951,0.8569975589910497,118.4899,9832,82.978,10.372,,01H9MJAMEC0Q6NWPMHEHCVCYVE,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,mnli,,01H9MJAQFPXRYB7Y050BXZNDKV,,,,,,,,,,,,,,,,,,,2023-09-06 15:14:34.646455 +0000 UTC,01H9MJAQFRSCASJ5J47V6HQEG0,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,mnli,,01H9MJAQFPXRYB7Y050BXZNDKV,,,,,,,,,,,,,,,,,,,2023-09-06 18:30:03.125441 +0000 UTC,01H9MJAQFRSCASJ5J47V6HQEG0,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,mnli,,01H9MJAQFPXRYB7Y050BXZNDKV,,,,,,,,,,,,,,,,,,,2023-09-06 17:01:28.679271 +0000 UTC,01H9MJAQFRSCASJ5J47V6HQEG0,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,mnli,,01H9MJAQFPXRYB7Y050BXZNDKV,,0.38,0.8550178298522669,0.3801325857639313,0.8542055996016223,0.8550178298522669,109.2948,9815,89.803,11.227,0.8564890154597233,0.37680044770240784,0.8555632950138348,0.8564890154597233,109.1222,9832,90.101,11.263,,01H9MJAQFRSCASJ5J47V6HQEG0,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,mnli,,01H9MJATEJ91P9MCMA1E29MCYM,,,,,,,,,,,,,,,,,,,2023-09-06 15:16:56.095806 +0000 UTC,01H9MJATEMN14WPMKHEA3P3ED9,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,mnli,,01H9MJATEJ91P9MCMA1E29MCYM,,,,,,,,,,,,,,,,,,,2023-09-06 16:24:46.551584 +0000 UTC,01H9MJATEMN14WPMKHEA3P3ED9,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,mnli,,01H9MJATEJ91P9MCMA1E29MCYM,,0.38,0.8552215995924605,0.38091516494750977,0.8540824969125325,0.8552215995924604,117.8334,9815,83.296,10.413,0.8554719283970708,0.37970566749572754,0.8543975638324381,0.8554719283970708,117.5874,9832,83.614,10.452,,01H9MJATEMN14WPMKHEA3P3ED9,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,mnli,,01H9MJAXCSAQ20NFW9PGQV8R08,,,,,,,,,,,,,,,,,,,2023-09-06 15:16:56.092385 +0000 UTC,01H9MJAXCVHJ9DGEGDB0AEN5VY,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,mnli,,01H9MJAXCSAQ20NFW9PGQV8R08,,0.38,0.8579724910850739,0.38039425015449524,0.856716780200026,0.8579724910850739,111.6063,9815,87.943,10.994,0.8540480065093572,0.3789340555667877,0.8527990343021578,0.8540480065093572,111.5333,9832,88.153,11.019,,01H9MJAXCVHJ9DGEGDB0AEN5VY,mnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,mnli,,01H9MJB0ABQKEK7DS1N3B03BZK,,,,,,,,,,,,,,,,,,,2023-09-06 15:52:53.952633 +0000 UTC,01H9MJB0ADJ909BNDMNQDF6ZS7,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,mnli,,01H9MJB0ABQKEK7DS1N3B03BZK,,0.38,0.8534895568008151,0.38146957755088806,0.852322797983393,0.8534895568008151,115.9754,9815,84.63,10.58,0.8549633848657445,0.3797476887702942,0.8537644604957073,0.8549633848657445,116.8547,9832,84.139,10.517,,01H9MJB0ADJ909BNDMNQDF6ZS7,mnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,mnli,,01HA51CN6RJ554VSYE3XF4HSZ3,,0.38,0.78634742740703,0.5468087196350098,0.7857339332531031,0.78634742740703,232.6974,9815,42.179,5.273,0.7995321399511798,0.5177320241928101,0.7986804074386722,0.7995321399511799,233.3141,9832,42.141,5.268,,01HA51CN6TF6P5J871CQK2CTNQ,mnli-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-12 16:26:52.428001 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-12 18:58:30.525487 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-12 20:56:51.099361 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-12 22:52:02.645195 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-13 04:22:45.136072 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-13 05:14:49.385853 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-13 09:55:44.035816 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,,,,,,,,,,,,,,,,,,2023-09-13 08:26:23.019515 +0000 UTC,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mnli,,01HA51CR3M8FEJHHSV9TC7CTWX,,0.38,0.7404992358634743,0.6339523196220398,0.7398939893413528,0.7404992358634743,244.7523,9815,40.102,5.013,0.754780309194467,0.5988419055938721,0.7541376523947886,0.754780309194467,245.3885,9832,40.067,5.008,,01HA51CR3Q2MDVQZFV09JZ70G3,mnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,mnli,,01HA51CZYTD33N34MXV6XZ79PD,,,,,,,,,,,,,,,,,,,2023-09-12 16:28:46.699318 +0000 UTC,01HA51CZYWG71TF0CKRK829DXS,mnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,mnli,,01HA51CZYTD33N34MXV6XZ79PD,,,,,,,,,,,,,,,,,,,2023-09-12 18:58:58.354317 +0000 UTC,01HA51CZYWG71TF0CKRK829DXS,mnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,mnli,,01HA51CZYTD33N34MXV6XZ79PD,,,,,,,,,,,,,,,,,,,2023-09-12 20:27:43.092861 +0000 UTC,01HA51CZYWG71TF0CKRK829DXS,mnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,mnli,,01HA51CZYTD33N34MXV6XZ79PD,,,,,,,,,,,,,,,,,,,2023-09-12 23:52:00.733386 +0000 UTC,01HA51CZYWG71TF0CKRK829DXS,mnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,mnli,,01HA51CZYTD33N34MXV6XZ79PD,,0.38,0.7510952623535405,0.6109667420387268,0.7502106757713322,0.7510952623535405,246.0614,9815,39.888,4.987,0.7679007323026851,0.5796072483062744,0.7668912758294669,0.7679007323026851,247.4812,9832,39.728,4.966,,01HA51CZYWG71TF0CKRK829DXS,mnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,mnli,,01HA51D0ZPMRHWFVNDXV9DQDHB,,,,,,,,,,,,,,,,,,,2023-09-12 16:32:28.389205 +0000 UTC,01HA51D0ZR6EVTHEV9WW44CPJ8,mnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,mnli,,01HA51D0ZPMRHWFVNDXV9DQDHB,,,,,,,,,,,,,,,,,,,,01HA51D0ZR6EVTHEV9WW44CPJ8,mnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,mnli,,01HA51D0ZPMRHWFVNDXV9DQDHB,,,,,,,,,,,,,,,,,,,2023-09-12 23:11:48.467729 +0000 UTC,01HA51D0ZR6EVTHEV9WW44CPJ8,mnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,mnli,,01HA51D0ZPMRHWFVNDXV9DQDHB,,0.38,0.7710646968925114,0.5792882442474365,0.7705440234889757,0.7710646968925114,250.1181,9815,39.241,4.906,0.7820382424735557,0.5524614453315735,0.7814646244074724,0.7820382424735558,249.2121,9832,39.452,4.932,,01HA51D0ZR6EVTHEV9WW44CPJ8,mnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,mnli,,01HA51D2WKXH3DDB03D35BB9X1,,0.38,0.7628120224146714,0.586699366569519,0.7622995770059636,0.7628120224146714,247.0004,9815,39.737,4.968,0.7778681855166802,0.5547950863838196,0.7771195317232907,0.7778681855166802,247.2828,9832,39.76,4.97,,01HA51D2WN7HZ2DH1CD0Q55K5X,mnli-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,mnli,,01HA51D3YKYYY2F4HNFPY0ZRYY,,0.38,0.7741212429954152,0.5670323967933655,0.7731101088157941,0.7741212429954152,250.2363,9815,39.223,4.903,0.7852929210740439,0.5429890155792236,0.7840562401655905,0.785292921074044,253.4206,9832,38.797,4.85,,01HA51D3YN8Z5CFP4MSN9FESSB,mnli-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,mnli,,01HA51D6ZPGWWXF2BZRVHWFXEC,,,,,,,,,,,,,,,,,,,2023-09-12 16:34:20.208166 +0000 UTC,01HA51D6ZRQPRJ3NME63WJ3J8K,mnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,mnli,,01HA51D6ZPGWWXF2BZRVHWFXEC,,,,,,,,,,,,,,,,,,,,01HA51D6ZRQPRJ3NME63WJ3J8K,mnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,mnli,,01HA51D6ZPGWWXF2BZRVHWFXEC,,,,,,,,,,,,,,,,,,,2023-09-12 20:52:47.384593 +0000 UTC,01HA51D6ZRQPRJ3NME63WJ3J8K,mnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,mnli,,01HA51D6ZPGWWXF2BZRVHWFXEC,,0.38,0.7706571574121243,0.5758411288261414,0.7696843457530962,0.7706571574121241,252.0163,9815,38.946,4.869,0.785699755899105,0.5482591986656189,0.7848214124186721,0.785699755899105,252.5301,9832,38.934,4.867,,01HA51D6ZRQPRJ3NME63WJ3J8K,mnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,mnli,,01HA51D9Z53F14YBB0DV41ZH86,,,,,,,,,,,,,,,,,,,2023-09-12 16:34:47.999018 +0000 UTC,01HA51D9Z97BMTXAK4G1QYPZ2X,mnli-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,mnli,,01HA51D9Z53F14YBB0DV41ZH86,,,,,,,,,,,,,,,,,,,2023-09-12 20:25:23.150654 +0000 UTC,01HA51D9Z97BMTXAK4G1QYPZ2X,mnli-gpt2-lora_64-lr_5e-4-seed_1
